# N2 cross sections
# photoabsorption   -- Photoabsorption cross section (cm2)
# photodissociation -- Photodissociation cross section (cm2)
# photoionisation   -- Photoionisation cross section (cm2)
# This version has been resampled to a uniform 0.1nm grid while maintaining a constant integrated cross section (using trapezoidal integration).
# wavelength photoabsorption photodissociation photoionisation
5.340000e+01 2.634751e-17 0.000000e+00 2.634751e-17
5.350000e+01 2.618576e-17 0.000000e+00 2.618576e-17
5.360000e+01 2.684892e-17 0.000000e+00 2.684892e-17
5.370000e+01 2.624518e-17 0.000000e+00 2.624518e-17
5.380000e+01 2.581208e-17 0.000000e+00 2.581208e-17
5.390000e+01 2.591575e-17 0.000000e+00 2.591575e-17
5.400000e+01 2.601942e-17 0.000000e+00 2.601942e-17
5.410000e+01 2.637533e-17 0.000000e+00 2.637533e-17
5.420000e+01 2.649441e-17 0.000000e+00 2.649441e-17
5.430000e+01 2.616924e-17 0.000000e+00 2.616924e-17
5.440000e+01 2.602851e-17 0.000000e+00 2.602851e-17
5.450000e+01 2.563580e-17 0.000000e+00 2.563580e-17
5.460000e+01 2.547367e-17 0.000000e+00 2.547367e-17
5.470000e+01 2.566500e-17 0.000000e+00 2.566500e-17
5.480000e+01 2.570208e-17 0.000000e+00 2.570208e-17
5.490000e+01 2.554801e-17 0.000000e+00 2.554801e-17
5.500000e+01 2.538262e-17 0.000000e+00 2.538262e-17
5.510000e+01 2.537919e-17 0.000000e+00 2.537919e-17
5.520000e+01 2.557990e-17 0.000000e+00 2.557990e-17
5.530000e+01 2.568473e-17 0.000000e+00 2.568473e-17
5.540000e+01 2.565769e-17 0.000000e+00 2.565769e-17
5.550000e+01 2.538593e-17 0.000000e+00 2.538593e-17
5.560000e+01 2.461715e-17 0.000000e+00 2.461715e-17
5.570000e+01 2.482770e-17 0.000000e+00 2.482770e-17
5.580000e+01 2.481112e-17 0.000000e+00 2.481112e-17
5.590000e+01 2.441705e-17 0.000000e+00 2.441705e-17
5.600000e+01 2.441041e-17 0.000000e+00 2.441041e-17
5.610000e+01 2.462797e-17 0.000000e+00 2.462797e-17
5.620000e+01 2.451398e-17 0.000000e+00 2.451398e-17
5.630000e+01 2.440000e-17 0.000000e+00 2.440000e-17
5.640000e+01 2.439655e-17 0.000000e+00 2.439655e-17
5.650000e+01 2.439305e-17 0.000000e+00 2.439305e-17
5.660000e+01 2.401564e-17 0.000000e+00 2.401564e-17
5.670000e+01 2.376114e-17 0.000000e+00 2.376114e-17
5.680000e+01 2.375764e-17 0.000000e+00 2.375764e-17
5.690000e+01 2.375413e-17 0.000000e+00 2.375413e-17
5.700000e+01 2.375068e-17 0.000000e+00 2.375068e-17
5.710000e+01 2.374723e-17 0.000000e+00 2.374723e-17
5.720000e+01 2.374373e-17 0.000000e+00 2.374373e-17
5.730000e+01 2.374029e-17 0.000000e+00 2.374029e-17
5.740000e+01 2.373683e-17 0.000000e+00 2.373683e-17
5.750000e+01 2.373333e-17 0.000000e+00 2.373333e-17
5.760000e+01 2.372983e-17 0.000000e+00 2.372983e-17
5.770000e+01 2.361798e-17 0.000000e+00 2.361798e-17
5.780000e+01 2.341043e-17 0.000000e+00 2.341043e-17
5.790000e+01 2.340693e-17 0.000000e+00 2.340693e-17
5.800000e+01 2.340347e-17 0.000000e+00 2.340347e-17
5.810000e+01 2.340002e-17 0.000000e+00 2.340002e-17
5.820000e+01 2.339652e-17 0.000000e+00 2.339652e-17
5.830000e+01 2.339302e-17 0.000000e+00 2.339302e-17
5.840000e+01 2.345469e-17 0.000000e+00 2.345469e-17
5.850000e+01 2.362973e-17 0.000000e+00 2.362973e-17
5.860000e+01 2.369514e-17 0.000000e+00 2.369514e-17
5.870000e+01 2.369166e-17 0.000000e+00 2.369166e-17
5.880000e+01 2.361250e-17 0.000000e+00 2.361250e-17
5.890000e+01 2.337220e-17 0.000000e+00 2.337220e-17
5.900000e+01 2.336877e-17 0.000000e+00 2.336877e-17
5.910000e+01 2.336524e-17 0.000000e+00 2.336524e-17
5.920000e+01 2.361111e-17 0.000000e+00 2.361111e-17
5.930000e+01 2.367081e-17 0.000000e+00 2.367081e-17
5.940000e+01 2.366735e-17 0.000000e+00 2.366735e-17
5.950000e+01 2.366389e-17 0.000000e+00 2.366389e-17
5.960000e+01 2.364524e-17 0.000000e+00 2.364524e-17
5.970000e+01 2.351555e-17 0.000000e+00 2.351555e-17
5.980000e+01 2.338587e-17 0.000000e+00 2.338587e-17
5.990000e+01 2.349077e-17 0.000000e+00 2.349077e-17
6.000000e+01 2.348850e-17 0.000000e+00 2.348850e-17
6.010000e+01 2.302979e-17 0.000000e+00 2.302979e-17
6.020000e+01 2.356101e-17 0.000000e+00 2.356101e-17
6.030000e+01 2.363610e-17 0.000000e+00 2.363610e-17
6.040000e+01 2.363262e-17 0.000000e+00 2.363262e-17
6.050000e+01 2.362916e-17 0.000000e+00 2.362916e-17
6.060000e+01 2.362569e-17 0.000000e+00 2.362569e-17
6.070000e+01 2.362221e-17 0.000000e+00 2.362221e-17
6.080000e+01 2.355822e-17 0.000000e+00 2.355822e-17
6.090000e+01 2.330278e-17 0.000000e+00 2.330278e-17
6.100000e+01 2.329935e-17 0.000000e+00 2.329935e-17
6.110000e+01 2.371710e-17 0.000000e+00 2.371710e-17
6.120000e+01 2.391737e-17 0.000000e+00 2.391737e-17
6.130000e+01 2.391388e-17 0.000000e+00 2.391388e-17
6.140000e+01 2.366339e-17 0.000000e+00 2.366339e-17
6.150000e+01 2.377438e-17 0.000000e+00 2.377438e-17
6.160000e+01 2.399840e-17 0.000000e+00 2.399840e-17
6.170000e+01 2.420924e-17 0.000000e+00 2.420924e-17
6.180000e+01 2.420902e-17 0.000000e+00 2.420902e-17
6.190000e+01 2.401030e-17 0.000000e+00 2.401030e-17
6.200000e+01 2.375317e-17 0.000000e+00 2.375317e-17
6.210000e+01 2.365541e-17 0.000000e+00 2.365541e-17
6.220000e+01 2.387454e-17 0.000000e+00 2.387454e-17
6.230000e+01 2.360264e-17 0.000000e+00 2.360264e-17
6.240000e+01 2.393389e-17 0.000000e+00 2.393389e-17
6.250000e+01 2.409757e-17 0.000000e+00 2.409757e-17
6.260000e+01 2.387950e-17 0.000000e+00 2.387950e-17
6.270000e+01 2.386526e-17 0.000000e+00 2.386526e-17
6.280000e+01 2.423444e-17 1.065562e-31 2.423444e-17
6.290000e+01 2.438750e-17 1.513154e-31 2.438750e-17
6.300000e+01 2.417962e-17 9.286988e-32 2.417962e-17
6.310000e+01 2.397174e-17 3.442439e-32 2.397174e-17
6.320000e+01 2.394571e-17 0.000000e+00 2.394571e-17
6.330000e+01 2.419892e-17 0.000000e+00 2.419892e-17
6.340000e+01 2.436729e-17 0.000000e+00 2.436729e-17
6.350000e+01 2.421214e-17 0.000000e+00 2.421214e-17
6.360000e+01 2.440324e-17 0.000000e+00 2.440324e-17
6.370000e+01 2.423019e-17 0.000000e+00 2.423019e-17
6.380000e+01 2.476141e-17 0.000000e+00 2.476141e-17
6.390000e+01 2.476114e-17 4.353196e-32 2.476114e-17
6.400000e+01 2.475766e-17 8.732669e-32 2.475766e-17
6.410000e+01 2.475418e-17 1.311214e-31 2.475418e-17
6.420000e+01 2.475070e-17 1.749162e-31 2.475070e-17
6.430000e+01 2.474720e-17 5.425863e-32 2.474720e-17
6.440000e+01 2.460024e-17 0.000000e+00 2.460024e-17
6.450000e+01 2.442778e-17 0.000000e+00 2.442778e-17
6.460000e+01 2.442428e-17 0.000000e+00 2.442428e-17
6.470000e+01 2.467586e-17 0.000000e+00 2.467586e-17
6.480000e+01 2.472983e-17 0.000000e+00 2.472983e-17
6.490000e+01 2.453745e-17 0.000000e+00 2.453745e-17
6.500000e+01 2.470488e-17 7.219512e-21 2.469766e-17
6.510000e+01 2.492251e-17 1.930782e-20 2.490321e-17
6.520000e+01 2.468067e-17 2.368791e-20 2.465699e-17
6.530000e+01 2.443861e-17 3.302445e-21 2.443531e-17
6.540000e+01 2.516375e-17 0.000000e+00 2.516375e-17
6.550000e+01 2.489346e-17 0.000000e+00 2.489346e-17
6.560000e+01 2.493421e-17 1.019000e-19 2.483231e-17
6.570000e+01 2.482640e-17 1.380648e-19 2.468834e-17
6.580000e+01 2.494346e-17 8.358885e-20 2.485987e-17
6.590000e+01 2.531666e-17 4.814494e-20 2.526852e-17
6.600000e+01 2.480257e-17 1.232245e-19 2.467934e-17
6.610000e+01 2.451266e-17 1.855182e-19 2.432714e-17
6.620000e+01 2.439576e-17 1.427211e-19 2.425304e-17
6.630000e+01 2.469436e-17 1.289736e-19 2.456539e-17
6.640000e+01 2.493784e-17 1.613620e-19 2.477648e-17
6.650000e+01 2.493868e-17 2.075149e-19 2.473116e-17
6.660000e+01 2.474722e-17 2.735924e-19 2.447362e-17
6.670000e+01 2.507258e-17 3.114657e-19 2.476111e-17
6.680000e+01 2.541066e-17 2.860730e-19 2.512459e-17
6.690000e+01 2.520012e-17 4.357191e-19 2.476440e-17
6.700000e+01 2.350433e-17 5.124706e-19 2.299186e-17
6.710000e+01 2.602507e-17 5.955244e-19 2.542954e-17
6.720000e+01 2.685847e-17 6.361978e-19 2.622227e-17
6.730000e+01 2.363090e-17 4.838770e-19 2.314702e-17
6.740000e+01 2.381345e-17 5.958717e-19 2.321757e-17
6.750000e+01 2.814182e-17 8.622026e-19 2.727962e-17
6.760000e+01 2.859571e-17 9.980408e-19 2.759767e-17
6.770000e+01 2.370047e-17 7.180505e-19 2.298242e-17
6.780000e+01 2.331847e-17 5.979167e-19 2.272055e-17
6.790000e+01 2.228500e-17 5.829261e-19 2.170208e-17
6.800000e+01 2.310871e-17 6.620160e-19 2.244669e-17
6.810000e+01 2.905276e-17 6.806335e-19 2.837212e-17
6.820000e+01 3.387704e-17 5.356378e-19 3.334140e-17
6.830000e+01 2.964405e-17 6.260630e-19 2.901799e-17
6.840000e+01 2.509411e-17 7.392303e-19 2.435488e-17
6.850000e+01 2.500351e-17 7.642004e-19 2.423931e-17
6.860000e+01 2.439115e-17 8.630047e-19 2.352815e-17
6.870000e+01 2.440326e-17 7.997019e-19 2.360356e-17
6.880000e+01 2.435311e-17 6.018126e-19 2.375130e-17
6.890000e+01 2.408750e-17 6.383496e-19 2.344915e-17
6.900000e+01 2.176739e-17 6.015430e-19 2.116585e-17
6.910000e+01 2.109516e-17 3.374038e-19 2.075776e-17
6.920000e+01 2.431044e-17 3.127900e-19 2.399765e-17
6.930000e+01 2.764912e-17 4.817363e-19 2.716738e-17
6.940000e+01 3.699958e-17 1.130111e-18 3.586947e-17
6.950000e+01 3.884306e-17 1.340554e-18 3.750251e-17
6.960000e+01 3.193241e-17 9.342585e-19 3.099815e-17
6.970000e+01 2.352796e-17 4.018978e-19 2.312606e-17
6.980000e+01 2.319272e-17 3.130007e-19 2.287972e-17
6.990000e+01 2.333116e-17 2.668596e-19 2.306430e-17
7.000000e+01 2.352484e-17 2.989447e-19 2.322589e-17
7.010000e+01 2.359063e-17 4.123125e-19 2.317832e-17
7.020000e+01 2.354683e-17 6.418583e-19 2.290497e-17
7.030000e+01 2.327693e-17 4.342751e-19 2.284266e-17
7.040000e+01 2.390603e-17 1.886967e-19 2.371734e-17
7.050000e+01 2.542422e-17 4.724593e-19 2.495176e-17
7.060000e+01 2.538563e-17 9.050022e-19 2.448063e-17
7.070000e+01 2.476057e-17 9.121410e-19 2.384843e-17
7.080000e+01 2.484552e-17 6.873010e-19 2.415822e-17
7.090000e+01 2.510927e-17 6.065498e-19 2.450272e-17
7.100000e+01 2.526722e-17 6.743450e-19 2.459288e-17
7.110000e+01 2.587375e-17 7.286204e-19 2.514513e-17
7.120000e+01 2.660160e-17 4.707918e-19 2.613080e-17
7.130000e+01 2.677926e-17 5.086472e-19 2.627062e-17
7.140000e+01 2.468128e-17 7.340564e-19 2.394722e-17
7.150000e+01 1.858746e-17 4.725955e-19 1.811487e-17
7.160000e+01 1.970362e-17 4.530458e-19 1.925057e-17
7.170000e+01 2.312682e-17 9.876504e-19 2.213916e-17
7.180000e+01 2.571050e-17 1.879614e-18 2.383089e-17
7.190000e+01 2.771501e-17 2.208202e-18 2.550680e-17
7.200000e+01 2.725680e-17 2.103455e-18 2.515335e-17
7.210000e+01 2.854458e-17 1.929912e-18 2.661467e-17
7.220000e+01 3.210285e-17 2.272505e-18 2.983034e-17
7.230000e+01 4.804578e-17 4.546313e-18 4.349947e-17
7.240000e+01 5.252199e-17 6.230012e-18 4.629198e-17
7.250000e+01 3.848558e-17 5.042853e-18 3.344273e-17
7.260000e+01 3.236755e-17 3.274783e-18 2.909277e-17
7.270000e+01 2.951208e-17 2.901069e-18 2.661101e-17
7.280000e+01 2.604123e-17 2.447260e-18 2.359397e-17
7.290000e+01 2.546382e-17 2.390557e-18 2.307327e-17
7.300000e+01 2.515976e-17 2.859294e-18 2.230046e-17
7.310000e+01 2.328519e-17 3.082532e-18 2.020266e-17
7.320000e+01 2.141092e-17 2.854970e-18 1.855595e-17
7.330000e+01 2.007793e-17 2.787940e-18 1.729000e-17
7.340000e+01 2.350242e-17 4.266905e-18 1.923551e-17
7.350000e+01 2.428008e-17 4.454248e-18 1.982584e-17
7.360000e+01 2.322609e-17 4.939071e-18 1.828702e-17
7.370000e+01 2.521548e-17 5.750435e-18 1.946505e-17
7.380000e+01 2.470063e-17 4.475841e-18 2.022479e-17
7.390000e+01 2.530048e-17 6.088539e-18 1.921194e-17
7.400000e+01 2.640732e-17 8.667998e-18 1.773932e-17
7.410000e+01 2.209362e-17 6.484978e-18 1.560864e-17
7.420000e+01 1.818252e-17 3.805097e-18 1.437742e-17
7.430000e+01 1.905180e-17 3.388921e-18 1.566287e-17
7.440000e+01 2.910580e-17 6.947873e-18 2.215793e-17
7.450000e+01 3.018717e-17 8.190309e-18 2.199686e-17
7.460000e+01 2.279839e-17 7.674710e-18 1.512368e-17
7.470000e+01 2.533228e-17 1.026077e-17 1.507151e-17
7.480000e+01 2.412099e-17 8.091452e-18 1.602953e-17
7.490000e+01 2.490685e-17 9.317895e-18 1.558896e-17
7.500000e+01 2.986813e-17 1.503525e-17 1.483287e-17
7.510000e+01 2.360759e-17 1.116964e-17 1.243794e-17
7.520000e+01 1.719916e-17 5.831493e-18 1.136767e-17
7.530000e+01 1.999392e-17 6.185664e-18 1.380826e-17
7.540000e+01 3.723590e-17 1.131623e-17 2.591967e-17
7.550000e+01 3.575414e-17 1.056350e-17 2.519064e-17
7.560000e+01 2.283311e-17 8.255476e-18 1.457763e-17
7.570000e+01 2.473211e-17 1.147531e-17 1.325680e-17
7.580000e+01 2.692101e-17 1.156525e-17 1.535576e-17
7.590000e+01 2.320540e-17 8.250295e-18 1.495510e-17
7.600000e+01 2.417802e-17 1.032523e-17 1.385279e-17
7.610000e+01 3.444294e-17 1.825964e-17 1.618330e-17
7.620000e+01 2.537532e-17 1.341574e-17 1.195958e-17
7.630000e+01 2.460770e-17 8.576819e-18 1.603088e-17
7.640000e+01 4.277521e-17 1.330920e-17 2.946601e-17
7.650000e+01 4.268397e-17 1.257416e-17 3.010981e-17
7.660000e+01 2.543921e-17 6.543504e-18 1.889570e-17
7.670000e+01 1.607902e-17 4.381100e-18 1.169792e-17
7.680000e+01 2.451217e-17 1.082520e-17 1.368698e-17
7.690000e+01 2.836188e-17 1.247662e-17 1.588527e-17
7.700000e+01 2.004299e-17 6.924727e-18 1.311827e-17
7.710000e+01 4.399994e-17 1.978240e-17 2.421754e-17
7.720000e+01 5.830551e-17 2.942584e-17 2.887967e-17
7.730000e+01 3.068692e-17 1.631419e-17 1.437272e-17
7.740000e+01 2.107716e-17 1.022729e-17 1.084987e-17
7.750000e+01 4.333345e-17 1.892947e-17 2.440398e-17
7.760000e+01 6.082242e-17 2.190940e-17 3.891303e-17
7.770000e+01 3.541997e-17 1.017874e-17 2.524124e-17
7.780000e+01 1.744098e-17 6.048123e-18 1.139285e-17
7.790000e+01 2.084496e-17 9.991272e-18 1.085369e-17
7.800000e+01 1.895202e-17 8.782431e-18 1.016959e-17
7.810000e+01 3.839392e-17 1.146961e-17 2.692431e-17
7.820000e+01 3.876790e-17 9.590412e-18 2.917749e-17
7.830000e+01 5.995090e-17 3.525211e-17 2.469879e-17
7.840000e+01 8.589350e-17 5.136150e-17 3.453200e-17
7.850000e+01 4.181300e-17 2.023456e-17 2.157844e-17
7.860000e+01 2.229058e-17 9.616829e-18 1.267375e-17
7.870000e+01 2.117041e-17 8.354647e-18 1.281576e-17
7.880000e+01 1.237525e-17 2.875441e-18 9.499811e-18
7.890000e+01 2.175696e-17 1.102001e-17 1.073695e-17
7.900000e+01 2.859667e-17 1.622114e-17 1.237553e-17
7.910000e+01 5.110127e-17 2.073557e-17 3.036570e-17
7.920000e+01 6.419717e-17 2.595326e-17 3.824391e-17
7.930000e+01 3.604291e-17 1.728843e-17 1.875449e-17
7.940000e+01 3.003057e-17 2.162059e-17 8.409980e-18
7.950000e+01 3.823161e-17 3.027167e-17 7.959933e-18
7.960000e+01 2.404984e-17 1.940450e-17 4.645338e-18
7.970000e+01 1.517478e-17 1.309138e-17 2.083398e-18
7.980000e+01 1.092375e-17 1.074898e-17 1.747718e-19
7.990000e+01 1.314822e-17 1.310353e-17 4.468704e-20
8.000000e+01 1.900628e-17 1.900628e-17 0.000000e+00
8.010000e+01 2.834068e-17 2.834068e-17 0.000000e+00
8.020000e+01 2.856176e-17 2.856176e-17 0.000000e+00
8.030000e+01 2.033593e-17 2.033593e-17 0.000000e+00
8.040000e+01 1.622772e-17 1.622772e-17 0.000000e+00
8.050000e+01 2.231525e-17 2.231525e-17 0.000000e+00
8.060000e+01 3.273139e-17 3.273139e-17 0.000000e+00
8.070000e+01 3.453060e-17 3.453060e-17 0.000000e+00
8.080000e+01 2.599239e-17 2.599239e-17 0.000000e+00
8.090000e+01 1.405769e-17 1.405769e-17 0.000000e+00
8.100000e+01 9.624440e-18 9.624440e-18 0.000000e+00
8.110000e+01 1.017283e-17 1.017283e-17 0.000000e+00
8.120000e+01 1.675757e-17 1.675757e-17 0.000000e+00
8.130000e+01 2.980268e-17 2.980268e-17 0.000000e+00
8.140000e+01 3.056296e-17 3.056296e-17 0.000000e+00
8.150000e+01 2.012246e-17 2.012246e-17 0.000000e+00
8.160000e+01 1.194681e-17 1.194681e-17 0.000000e+00
8.170000e+01 1.250817e-17 1.250817e-17 0.000000e+00
8.180000e+01 2.301730e-17 2.301730e-17 0.000000e+00
8.190000e+01 2.900725e-17 2.900725e-17 0.000000e+00
8.200000e+01 2.694865e-17 2.694865e-17 0.000000e+00
8.210000e+01 1.991712e-17 1.991712e-17 0.000000e+00
8.220000e+01 1.392524e-17 1.392524e-17 0.000000e+00
8.230000e+01 9.280944e-18 9.280944e-18 0.000000e+00
8.240000e+01 1.136161e-17 1.136161e-17 0.000000e+00
8.250000e+01 1.819739e-17 1.819739e-17 0.000000e+00
8.260000e+01 1.836308e-17 1.836308e-17 0.000000e+00
8.270000e+01 1.344878e-17 1.344878e-17 0.000000e+00
8.280000e+01 5.840915e-18 5.840915e-18 0.000000e+00
8.290000e+01 3.879414e-18 3.879414e-18 0.000000e+00
8.300000e+01 4.330039e-18 4.330039e-18 0.000000e+00
8.310000e+01 3.253039e-18 3.253039e-18 0.000000e+00
8.320000e+01 3.853387e-18 3.853387e-18 0.000000e+00
8.330000e+01 7.353489e-18 7.353489e-18 0.000000e+00
8.340000e+01 1.447959e-17 1.447959e-17 0.000000e+00
8.350000e+01 1.853751e-17 1.853751e-17 0.000000e+00
8.360000e+01 1.874245e-17 1.874245e-17 0.000000e+00
8.370000e+01 1.634559e-17 1.634559e-17 0.000000e+00
8.380000e+01 1.415967e-17 1.415967e-17 0.000000e+00
8.390000e+01 1.423170e-17 1.423170e-17 0.000000e+00
8.400000e+01 1.832593e-17 1.833572e-17 0.000000e+00
8.410000e+01 1.514162e-17 1.515015e-17 0.000000e+00
8.420000e+01 8.780907e-18 8.780907e-18 0.000000e+00
8.430000e+01 4.482017e-18 4.482017e-18 0.000000e+00
8.440000e+01 8.434866e-18 8.434866e-18 0.000000e+00
8.450000e+01 8.774685e-18 8.774685e-18 0.000000e+00
8.460000e+01 3.726249e-19 3.726249e-19 0.000000e+00
8.470000e+01 7.345611e-19 7.345611e-19 0.000000e+00
8.480000e+01 7.337910e-19 7.337910e-19 0.000000e+00
8.490000e+01 5.515382e-18 5.515382e-18 0.000000e+00
8.500000e+01 1.137265e-17 1.137265e-17 0.000000e+00
8.510000e+01 6.026325e-18 6.026325e-18 0.000000e+00
8.520000e+01 2.044624e-19 2.044624e-19 0.000000e+00
8.530000e+01 2.273525e-17 2.273525e-17 0.000000e+00
8.540000e+01 2.520578e-17 2.520578e-17 0.000000e+00
8.550000e+01 2.639692e-18 2.639692e-18 0.000000e+00
8.560000e+01 2.044858e-17 2.044858e-17 0.000000e+00
8.570000e+01 4.729049e-17 4.729049e-17 0.000000e+00
8.580000e+01 2.815369e-17 2.815369e-17 0.000000e+00
8.590000e+01 1.327431e-18 1.327431e-18 0.000000e+00
8.600000e+01 5.639091e-18 5.639091e-18 0.000000e+00
8.610000e+01 6.472380e-18 6.472380e-18 0.000000e+00
8.620000e+01 1.204054e-18 1.204054e-18 0.000000e+00
8.630000e+01 1.893181e-17 1.893181e-17 0.000000e+00
8.640000e+01 2.019126e-17 2.019126e-17 0.000000e+00
8.650000e+01 2.952330e-17 2.952330e-17 0.000000e+00
8.660000e+01 4.078935e-17 4.078935e-17 0.000000e+00
8.670000e+01 5.628106e-17 5.628106e-17 0.000000e+00
8.680000e+01 4.576598e-17 4.576598e-17 0.000000e+00
8.690000e+01 2.294616e-18 2.294616e-18 0.000000e+00
8.700000e+01 1.983828e-18 1.983828e-18 0.000000e+00
8.710000e+01 1.009419e-16 1.009419e-16 0.000000e+00
8.720000e+01 1.143072e-16 1.143072e-16 0.000000e+00
8.730000e+01 1.554036e-17 1.554036e-17 0.000000e+00
8.740000e+01 2.361895e-19 2.361895e-19 0.000000e+00
8.750000e+01 1.060674e-18 1.060674e-18 0.000000e+00
8.760000e+01 7.684694e-17 7.684694e-17 0.000000e+00
8.770000e+01 7.873663e-17 7.873663e-17 0.000000e+00
8.780000e+01 3.000159e-18 3.000159e-18 0.000000e+00
8.790000e+01 1.463324e-18 1.463324e-18 0.000000e+00
8.800000e+01 1.889980e-17 1.889980e-17 0.000000e+00
8.810000e+01 6.939452e-17 6.939452e-17 0.000000e+00
8.820000e+01 6.197995e-17 6.197995e-17 0.000000e+00
8.830000e+01 1.124557e-17 1.124557e-17 0.000000e+00
8.840000e+01 3.242948e-18 3.242948e-18 0.000000e+00
8.850000e+01 1.706485e-17 1.706485e-17 0.000000e+00
8.860000e+01 7.059243e-17 7.059243e-17 0.000000e+00
8.870000e+01 8.989946e-17 8.989946e-17 0.000000e+00
8.880000e+01 3.450722e-17 3.450722e-17 0.000000e+00
8.890000e+01 3.727453e-18 3.727453e-18 0.000000e+00
8.900000e+01 3.630568e-18 3.630568e-18 0.000000e+00
8.910000e+01 6.028214e-17 6.028214e-17 0.000000e+00
8.920000e+01 6.246783e-17 6.246783e-17 0.000000e+00
8.930000e+01 2.350805e-18 2.350805e-18 0.000000e+00
8.940000e+01 4.542551e-18 4.542551e-18 0.000000e+00
8.950000e+01 4.644329e-18 4.644329e-18 0.000000e+00
8.960000e+01 3.855246e-17 3.855246e-17 0.000000e+00
8.970000e+01 6.922515e-17 6.922515e-17 0.000000e+00
8.980000e+01 3.142362e-17 3.142362e-17 0.000000e+00
8.990000e+01 9.290342e-18 9.290342e-18 0.000000e+00
9.000000e+01 9.609103e-18 9.609103e-18 0.000000e+00
9.010000e+01 1.238420e-17 1.238420e-17 0.000000e+00
9.020000e+01 1.551464e-17 1.551464e-17 0.000000e+00
9.030000e+01 2.422996e-17 2.422996e-17 0.000000e+00
9.040000e+01 3.339607e-17 3.339607e-17 0.000000e+00
9.050000e+01 2.033581e-17 2.033581e-17 0.000000e+00
9.060000e+01 7.319266e-18 7.319266e-18 0.000000e+00
9.070000e+01 2.419051e-17 2.419051e-17 0.000000e+00
9.080000e+01 3.212617e-17 3.212617e-17 0.000000e+00
9.090000e+01 8.401786e-18 8.401786e-18 0.000000e+00
9.100000e+01 8.111572e-18 8.111572e-18 0.000000e+00
9.110000e+01 1.015792e-17 1.015792e-17 0.000000e+00
9.120000e+01 3.726182e-17 3.726182e-17 0.000000e+00
9.130000e+01 6.799228e-17 6.799228e-17 0.000000e+00
9.140000e+01 3.354601e-17 3.354601e-17 0.000000e+00
9.150000e+01 5.138530e-19 5.138530e-19 0.000000e+00
9.160000e+01 1.125330e-17 1.125330e-17 0.000000e+00
9.170000e+01 1.447701e-17 1.447701e-17 0.000000e+00
9.180000e+01 5.003701e-18 5.003701e-18 0.000000e+00
9.190000e+01 1.805015e-18 1.805015e-18 0.000000e+00
9.200000e+01 3.810322e-17 3.810322e-17 0.000000e+00
9.210000e+01 4.291697e-17 4.291697e-17 0.000000e+00
9.220000e+01 1.740466e-17 1.740466e-17 0.000000e+00
9.230000e+01 3.673922e-17 3.673922e-17 0.000000e+00
9.240000e+01 2.463507e-17 2.463507e-17 0.000000e+00
9.250000e+01 4.682138e-19 4.682138e-19 0.000000e+00
9.260000e+01 6.347396e-18 6.347396e-18 0.000000e+00
9.270000e+01 6.540520e-18 6.540520e-18 0.000000e+00
9.280000e+01 3.355409e-19 3.355409e-19 0.000000e+00
9.290000e+01 6.770810e-17 6.770810e-17 0.000000e+00
9.300000e+01 6.804213e-17 6.804213e-17 0.000000e+00
9.310000e+01 1.853680e-18 1.853680e-18 0.000000e+00
9.320000e+01 4.050134e-18 4.050134e-18 0.000000e+00
9.330000e+01 2.728664e-18 2.728664e-18 0.000000e+00
9.340000e+01 7.420570e-20 7.420570e-20 0.000000e+00
9.350000e+01 1.362431e-18 1.362431e-18 0.000000e+00
9.360000e+01 1.372898e-18 1.372898e-18 0.000000e+00
9.370000e+01 3.192958e-18 3.192958e-18 0.000000e+00
9.380000e+01 1.054219e-16 1.054219e-16 0.000000e+00
9.390000e+01 1.514486e-16 1.514486e-16 0.000000e+00
9.400000e+01 7.396027e-17 7.396027e-17 0.000000e+00
9.410000e+01 2.491534e-17 2.491534e-17 0.000000e+00
9.420000e+01 6.061121e-17 6.061121e-17 0.000000e+00
9.430000e+01 7.177872e-17 7.177872e-17 0.000000e+00
9.440000e+01 1.165990e-17 1.165990e-17 0.000000e+00
9.450000e+01 4.372845e-19 4.372845e-19 0.000000e+00
9.460000e+01 9.253109e-19 9.253109e-19 0.000000e+00
9.470000e+01 8.368529e-19 8.368529e-19 0.000000e+00
9.480000e+01 1.826713e-20 1.826713e-20 0.000000e+00
9.490000e+01 1.491043e-17 1.491043e-17 0.000000e+00
9.500000e+01 1.577368e-17 1.577368e-17 0.000000e+00
9.510000e+01 9.641911e-19 9.641911e-19 0.000000e+00
9.520000e+01 1.059361e-19 1.059361e-19 0.000000e+00
9.530000e+01 6.346739e-21 6.346739e-21 0.000000e+00
9.540000e+01 1.234178e-20 1.234178e-20 0.000000e+00
9.550000e+01 1.376201e-17 1.317403e-17 0.000000e+00
9.560000e+01 1.468110e-17 1.404449e-17 0.000000e+00
9.570000e+01 2.102460e-18 1.081179e-18 0.000000e+00
9.580000e+01 4.913204e-16 3.746383e-17 0.000000e+00
9.590000e+01 6.020031e-16 5.106495e-17 0.000000e+00
9.600000e+01 3.087963e-16 2.056632e-16 0.000000e+00
9.610000e+01 2.044719e-16 1.991644e-16 0.000000e+00
9.620000e+01 7.584323e-18 7.356457e-18 0.000000e+00
9.630000e+01 9.734367e-20 6.433408e-20 0.000000e+00
9.640000e+01 2.855674e-19 7.163543e-20 0.000000e+00
9.650000e+01 1.122836e-16 1.106149e-16 0.000000e+00
